player_name,nationality,position,club,league,age,birth_year,primary_position,matches_played,matches_started,minutes_played,games_equivalent,goals,assists,goals_assists,nonpenalty_goals,penalty_goals,penalty_attempts,yellow_cards,red_cards,progressive_carries,progressive_passes,progressive_receptions,xg,npxg,xag,npxg_plus_xag,goals_assists_nopenalty,xg_plus_xag,xa,goals_vs_xg,npgoals_vs_xg,assists_vs_xag,shots,shots_on_target,freekick_shots,passes_completed,passes_attempted,pass_total_distance,pass_progressive_distance,key_passes,passes_final_third,passes_penalty_area,crosses_penalty_area,live_ball_passes,dead_ball_passes,freekick_passes,through_balls,switches,crosses,throw_ins,corner_kicks,inswing_corners,outswing_corners,straight_corners,tackles,tackles_won,tackles_def_third,tackles_mid_third,tackles_att_third,dribbles_challenged,dribbles_challenged_lost,blocks,shots_blocked,passes_blocked,interceptions,tackles_interceptions,clearances,errors_leading_to_shot,shot_creating_actions,sca_live_pass,sca_dead_pass,sca_takeons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creating_actions,touches,touches_own_box,touches_def_third,touches_mid_third,touches_att_third,touches_opp_box,live_ball_touches,dribbles_attempted,dribbles_successful,times_tackled_dribbling,carries,carry_progressive_distance,carries_final_third,carries_penalty_area,miscontrols,dispossessed,passes_received,second_yellow_cards,fouls_committed,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,recoveries,aerial_duels_won,aerial_duels_lost,goals_conceded,shots_on_target_faced,saves,gk_wins,gk_draws,gk_losses,clean_sheets,penalties_faced,penalties_scored_against,penalties_saved,penalties_missed_by_shooter,post_shot_xg,post_shot_xg_difference,gk_passes_completed,gk_passes_attempted,goal_kicks,gk_throws,crosses_faced,crosses_stopped,sweeper_actions,shot_accuracy_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,avg_shot_distance,npxg_per_shot,pass_completion_pct,tackle_success_pct,shot_creating_actions_per90,goal_creating_actions_per90,dribble_success_pct,tackled_while_dribbling_pct,aerial_duel_win_pct,goals_conceded_per90,save_pct,clean_sheet_pct,post_shot_xg_per_shot,psxg_difference_per90,gk_pass_completion_pct,long_pass_pct,avg_pass_length,cross_stop_pct,sweeper_actions_per90,avg_sweeper_distance,sufficient_minutes,goals+_per90,assists+_per90,shots+_per90,shots_on_target+_per90,key_passes+_per90,progressive_carries+_per90,progressive_passes+_per90,tackles+_per90,interceptions+_per90,clearances+_per90,xg+_per90,xag+_per90
Daniele Ghilardi,it ITA,DF,Hellas Verona,Serie A,21,2003,DF,24,21,2029,22.5,0,0,0,0,0,0,7,1,16,57,7,0.6,0.6,0.2,0.8,0.0,0.04,0.4,-0.6,-0.6,-0.2,12,4,0,633,807,12335,4429,6,59,3,3,756,48,19,1,10,10,28,0,0,0,0,44,29,27,17,0,41,16,29,15,14,30,74,106,0,16,11,0,0,0,4,1,1,1070,118,479,529,67,18,1070,9,2,2,529,1318,16,1,9,2,606,0,33,29,0,0,0,0,55,41,41,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,33.3,0.53,0.18,0.0,0.0,13.4,0.05,78.4,61.0,0.71,0.04,22.2,22.2,50.0,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.0,0.0,0.53,0.18,0.27,0.71,2.53,1.96,1.33,4.71,0.03,0.01
Daniele Padelli,it ITA,GK,Udinese,Serie A,38,1985,GK,1,1,90,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15,20,344,255,0,0,0,0,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,22,0,0,0,22,0,0,0,10,19,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,0,0,0,0,0.8,0.8,3,7,18,2,11,1,0,,0.0,0.0,,,,,75.0,0.0,0.0,0.0,,,,0.0,100.0,100.0,0.26,0.77,42.9,33.3,30.5,9.1,0.0,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniele Sommariva,it ITA,GK,Genoa,Serie A,27,1997,GK,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,15,144,107,0,1,0,0,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,15,18,0,0,0,18,0,0,0,6,24,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0.9,-0.1,1,10,9,0,19,0,0,,0.0,0.0,,,,,33.3,,0.0,0.0,,,100.0,3.21,66.7,,0.3,-0.36,10.0,66.7,42.3,0.0,0.0,3.3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0
Danilho Doekhi,nl NED,DF,Union Berlin,Bundesliga,26,1998,DF,34,34,3060,34.0,1,1,2,1,0,0,4,0,13,96,14,2.6,2.6,1.4,4.0,0.06,0.12,0.9,-1.6,-1.6,-0.4,32,4,0,995,1270,17773,6058,13,81,6,3,1240,25,19,1,1,10,6,0,0,0,0,37,24,18,16,3,23,10,35,16,19,44,81,169,1,32,21,0,0,8,2,1,4,1654,182,783,739,143,64,1654,5,3,1,883,1988,10,0,13,6,1000,0,36,14,2,0,1,0,97,93,75,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,12.5,0.9399999999999998,0.12,0.03,0.25,10.5,0.08,78.3,56.5,0.9399999999999998,0.12,60.0,20.0,55.4,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.03,0.03,0.94,0.12,0.38,0.38,2.82,1.09,1.29,4.97,0.08,0.04
Danilo,br BRA,DF,Juventus,Serie A,33,1991,DF,20,11,856,9.6,0,1,1,0,0,0,2,0,18,56,8,0.1,0.1,0.4,0.5,0.15,0.08,0.6,-0.1,-0.1,0.6,1,0,0,613,694,11385,3608,3,64,2,0,649,43,11,0,5,6,29,1,1,0,0,18,8,14,3,1,16,8,6,4,2,13,31,24,1,17,17,0,0,0,0,0,3,775,51,263,435,83,4,775,6,3,3,435,1197,9,2,10,2,563,0,13,1,0,0,1,0,43,17,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.10181074766355139,0.0,0.0,,8.2,0.1,86.45572429906542,50.0,1.7941588785046731,0.3138434579439252,50.0,50.0,57.938200934579434,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.1,0.1,0.0,0.31,1.88,5.83,1.88,1.35,2.5,0.01,0.04
Danilo Cataldi,it ITA,MF,Fiorentina,Serie A,29,1994,MF,24,22,1712,19.0,3,0,3,3,0,0,1,0,18,90,16,1.1,1.1,0.8,1.9,0.16,0.1,0.8,1.9,1.9,-0.8,13,5,2,845,1000,14213,4507,15,83,10,3,937,57,43,2,3,21,5,9,3,2,0,25,16,13,10,2,27,13,17,8,9,22,47,35,0,32,21,6,0,3,1,1,1,1147,55,284,720,151,7,1147,10,3,4,657,1172,22,1,13,7,764,0,15,20,0,0,0,0,114,6,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,38.5,0.68,0.26,0.22999999999999998,0.6,22.8,0.09,84.5,51.9,1.68,0.05,30.0,40.0,54.5,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.16,0.0,0.68,0.26,0.79,0.95,4.74,1.32,1.16,1.84,0.06,0.04
Danilo D'Ambrosio,it ITA,DF,Monza,Serie A,35,1988,DF,20,12,1095,12.2,0,1,1,0,0,0,2,1,10,34,16,0.5,0.5,0.4,0.9,0.08,0.08,0.3,-0.5,-0.5,0.6,9,4,1,566,652,9736,3415,5,26,6,2,552,96,37,1,2,9,34,0,0,0,0,28,15,17,10,1,23,9,12,8,4,15,43,36,2,8,8,0,0,0,0,0,1,776,126,400,296,84,19,776,7,2,5,443,803,6,1,15,1,476,0,18,11,3,0,0,0,46,16,23,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,44.4,0.74,0.33,0.0,0.0,18.0,0.060000000000000005,86.8,60.9,0.66,0.08,28.6,71.4,41.0,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.0,0.08,0.74,0.33,0.41,0.82,2.79,2.3,1.23,2.95,0.04,0.03
Danilo Veiga,pt POR,DF,Lecce,Serie A,21,2002,DF,13,2,374,4.2,0,0,0,0,0,0,0,0,10,10,13,0.6,0.6,0.3,0.9,0.0,0.21,0.2,-0.6,-0.6,-0.3,5,0,0,104,161,1712,550,6,11,5,3,132,28,2,0,0,17,26,0,0,0,0,8,6,4,4,0,13,7,5,0,5,4,12,14,0,14,8,0,2,2,2,0,1,225,10,55,95,76,5,225,14,6,6,111,390,6,1,10,5,111,0,6,11,0,0,0,0,19,5,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.2,0.0,0.0,,17.1,0.11999999999999998,64.6,46.199999999999996,3.38,0.23999999999999996,42.9,42.9,31.3,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,1.19,0.0,1.43,2.38,2.38,1.9,0.95,3.33,0.14,0.07
Danny Ings,eng ENG,"FW,MF",West Ham,Premier League,32,1992,FW,15,1,284,3.2,1,2,3,1,0,0,0,0,6,5,29,2.3,2.3,1.3,3.5,0.95,1.12,0.1,-1.3,-1.3,0.7,14,5,0,63,92,830,126,6,4,1,0,86,5,0,1,0,3,0,0,0,0,0,4,2,2,2,0,3,2,5,0,5,1,5,4,0,12,7,0,1,3,1,0,2,139,2,15,51,73,27,139,7,4,2,63,118,0,2,6,6,96,0,0,2,0,1,0,0,9,8,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,35.7,4.44,1.58,0.07,0.2,15.5,0.16,68.5,33.3,3.8000000000000003,0.63,57.1,28.6,44.4,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.31,0.62,4.38,1.56,1.88,1.88,1.56,1.25,0.31,1.25,0.72,0.41
Danny Ward,wls WAL,GK,Leicester City,Premier League,31,1993,GK,2,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,41,53,1162,949,0,2,0,0,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,40,55,0,0,0,55,1,0,1,44,107,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,6,10,4,0,0,1,0,0,0,0,0,2.8,-3.2,10,22,46,9,11,0,2,,0.0,0.0,,,,,77.4,,0.0,0.0,0.0,100.0,,4.0,40.0,0.0,0.28,-2.11,45.5,37.0,32.0,0.0,1.33,20.7,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0
Danny Welbeck,eng ENG,FW,Brighton,Premier League,33,1990,FW,30,24,2115,23.5,10,4,14,9,1,1,5,0,21,47,95,9.6,8.8,1.4,10.1,0.55,0.46,1.4,0.4,0.2,2.6,59,23,9,417,491,4936,1008,23,18,14,0,472,18,2,0,0,3,2,0,0,0,0,26,16,6,15,5,20,12,19,4,15,5,31,14,0,53,39,1,3,4,6,0,8,726,18,58,318,356,102,725,37,13,21,448,890,23,8,49,28,547,0,11,23,4,0,0,0,46,17,32,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,39.0,2.51,0.9799999999999999,0.15,0.39,15.3,0.15,84.9,40.0,2.26,0.34,35.1,56.8,34.7,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.43,0.17,2.51,0.98,0.98,0.89,2.0,1.11,0.21,0.6,0.41,0.06
Danny da Costa,de GER,DF,Mainz 05,Bundesliga,31,1993,DF,25,25,2006,22.3,0,1,1,0,0,0,0,0,21,109,22,0.1,0.1,0.6,0.7,0.04,0.03,1.3,-0.1,-0.1,0.4,5,1,0,942,1201,17146,7046,10,123,17,6,1148,48,16,0,4,22,32,0,0,0,0,42,23,23,15,4,27,10,19,10,9,27,69,95,3,31,29,0,1,0,0,1,3,1451,98,566,781,115,2,1451,17,8,9,813,1613,19,2,22,7,886,0,19,4,0,0,0,0,98,33,38,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,20.0,0.22,0.04,0.0,0.0,31.3,0.02,78.4,63.0,1.39,0.13,47.1,52.9,46.5,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.0,0.04,0.22,0.04,0.45,0.94,4.89,1.88,1.21,4.26,0.0,0.03
Dante,br BRA,DF,Nice,Ligue 1,40,1983,DF,25,21,1964,21.8,0,0,0,0,0,0,5,1,18,96,8,0.5,0.5,0.2,0.6,0.0,0.03,0.5,-0.5,-0.5,-0.2,9,2,0,1267,1432,21977,9017,4,90,8,0,1336,93,63,5,8,2,4,0,0,0,0,32,15,17,13,2,29,14,29,14,15,34,66,74,1,21,19,0,0,1,0,1,0,1651,171,795,785,81,19,1651,15,6,7,949,2469,10,1,16,5,1138,0,19,14,0,0,0,0,112,41,21,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,22.2,0.4099999999999999,0.09,0.0,0.0,11.9,0.05,88.5,51.7,0.96,0.0,40.0,46.7,66.1,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.0,0.0,0.41,0.09,0.18,0.83,4.4,1.47,1.56,3.39,0.02,0.01
Dany Mota,pt POR,"FW,MF",Monza,Serie A,26,1998,FW,31,24,2104,23.4,5,2,7,5,0,0,3,0,53,47,139,5.1,5.1,1.8,6.9,0.3,0.29,1.7,-0.1,-0.1,0.2,42,11,0,412,569,6464,1039,22,27,19,6,533,35,2,4,6,38,6,0,0,0,0,13,3,2,3,8,8,4,18,1,17,9,22,27,3,55,41,0,3,4,7,0,3,820,24,85,376,368,80,820,39,13,22,501,1295,29,12,63,29,605,0,30,36,7,0,0,0,61,60,71,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,26.2,1.8,0.47,0.12,0.45,13.1,0.12,72.4,50.0,2.35,0.13,33.3,56.4,45.8,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.21,0.09,1.79,0.47,0.94,2.26,2.01,0.56,0.38,1.15,0.22,0.08
Dara O'Shea,ie IRL,DF,Ipswich Town,Premier League,25,1999,DF,35,35,3122,34.7,0,2,2,0,0,0,6,0,3,80,8,1.3,1.3,0.5,1.8,0.06,0.05,0.7,-1.3,-1.3,1.5,22,2,0,1234,1579,24503,10549,3,89,4,1,1473,100,30,0,14,8,63,0,0,0,0,49,31,33,13,3,34,12,62,50,12,33,82,225,4,24,19,0,0,2,2,1,4,2022,393,1169,730,129,51,2022,2,1,1,897,2069,2,0,12,4,1162,0,21,26,3,0,0,0,110,114,85,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,9.1,0.63,0.06,0.0,0.0,13.6,0.06,78.2,64.7,0.69,0.12,50.0,50.0,57.29999999999999,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.0,0.06,0.63,0.06,0.09,0.09,2.31,1.41,0.95,6.48,0.04,0.01
Dario Essugo,pt POR,MF,Las Palmas,La Liga,19,2005,MF,27,25,1938,21.5,1,0,1,1,0,0,11,2,18,76,8,0.7,0.7,0.4,1.0,0.05,0.05,0.7,0.3,0.3,-0.4,23,4,0,812,951,13995,3936,13,73,8,0,934,15,12,4,10,1,1,0,0,0,0,59,45,28,26,5,46,18,28,11,17,42,101,47,7,36,25,0,3,3,3,2,1,1228,75,362,732,148,10,1228,18,12,5,582,1382,21,2,35,21,763,2,37,30,0,0,1,0,118,30,32,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,17.4,1.07,0.19,0.04,0.25,25.5,0.03,85.4,60.9,1.67,0.05,66.7,27.8,48.4,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.05,0.0,1.07,0.19,0.6,0.84,3.53,2.74,1.95,2.19,0.03,0.02
Darko Brašanac,rs SRB,MF,Leganés,La Liga,32,1992,MF,30,15,1617,18.0,1,2,3,1,0,0,4,0,6,43,53,1.8,1.8,0.4,2.2,0.17,0.12,0.5,-0.8,-0.8,1.6,12,3,0,380,502,5339,1356,9,28,2,0,482,19,1,1,1,11,3,0,0,0,0,26,11,5,15,6,17,8,24,11,13,16,42,34,0,34,28,0,1,3,2,0,2,672,49,169,307,197,28,672,7,2,5,268,414,12,1,16,9,356,0,38,13,4,1,0,0,61,20,38,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,25.0,0.67,0.17000000000000004,0.08,0.33,13.1,0.15,75.7,52.9,1.8899999999999997,0.11,28.6,71.4,34.5,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.06,0.11,0.67,0.17,0.5,0.33,2.39,1.44,0.89,1.89,0.1,0.02
Darko Lazović,rs SRB,"DF,MF",Hellas Verona,Serie A,33,1990,DF,27,17,1459,16.2,2,3,5,1,1,1,0,0,22,40,88,2.5,1.7,3.4,5.1,0.25,0.36,1.8,-0.5,-0.7,-0.4,19,3,0,315,505,5171,1949,18,21,15,7,435,68,2,2,0,70,54,12,8,3,0,21,10,5,14,2,28,17,19,3,16,11,32,39,0,23,17,4,0,1,1,0,4,659,47,146,250,269,29,658,22,7,13,318,776,14,7,13,10,385,0,9,5,4,1,0,0,59,9,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,15.8,1.17,0.18999999999999997,0.05,0.33,18.2,0.09,62.39999999999999,39.3,1.42,0.25,31.800000000000004,59.10000000000001,40.9,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.12,0.19,1.17,0.19,1.11,1.36,2.47,1.3,0.68,2.41,0.15,0.21
Darryl Bakola,fr FRA,"DF,MF",Marseille,Ligue 1,16,2007,DF,2,0,14,0.2,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12,13,159,40,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,4,6,5,0,15,1,0,1,9,23,1,0,0,1,14,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,,,92.3,,0.0,0.0,0.0,100.0,,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Darwin Machís,ve VEN,"MF,FW",Valladolid,La Liga,31,1993,MF,18,7,639,7.1,0,1,1,0,0,0,0,0,17,19,43,0.9,0.9,0.5,1.4,0.14,0.2,0.9,-0.9,-0.9,0.5,14,2,1,160,268,2925,865,8,17,5,4,222,45,14,1,4,68,7,24,14,5,0,5,4,3,2,0,9,6,3,0,3,5,10,13,0,15,8,5,0,1,1,0,1,334,10,57,143,137,6,334,20,5,12,173,588,15,1,5,4,219,0,4,14,2,0,0,0,34,6,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,14.3,1.97,0.28,0.0,0.0,22.1,0.05999999999999999,59.7,33.3,2.11,0.14,25.0,60.0,75.0,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.14,1.97,0.28,1.13,2.39,2.68,0.7,0.7,1.83,0.13,0.07
Darwin Núñez,uy URU,FW,Liverpool,Premier League,25,1999,FW,30,8,1133,12.6,5,2,7,5,0,0,8,0,23,27,78,5.8,5.8,1.3,7.1,0.56,0.57,0.5,-0.8,-0.8,0.7,34,13,0,163,230,2390,587,11,9,3,1,225,4,0,1,6,3,2,0,0,0,0,21,18,11,4,6,18,11,6,0,6,4,25,12,0,31,21,0,4,1,2,3,4,366,10,45,122,210,74,366,23,8,14,201,568,19,12,24,21,248,0,27,14,12,1,0,0,41,20,33,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,38.2,2.7,1.03,0.15,0.38,14.3,0.17,70.9,38.9,2.46,0.32,34.8,60.9,37.7,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.4,0.16,2.7,1.03,0.87,1.83,2.14,1.67,0.32,0.95,0.46,0.1
Darío Fuentes,es ESP,DF,Sevilla,La Liga,21,2003,DF,1,0,5,0.1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Akpan Ankeye,ng NGA,"FW,MF",Genoa,Serie A,22,2002,FW,4,0,45,0.5,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,7,53,28,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,9,1,2,3,4,0,9,1,1,0,6,8,1,0,0,2,10,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,,,85.7,0.0,2.0,2.0,100.0,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
David Alaba,at AUT,DF,Real Madrid,La Liga,32,1992,DF,7,4,317,3.5,0,0,0,0,0,0,1,0,2,7,4,0.0,0.0,0.1,0.1,0.0,0.02,0.1,0.0,0.0,-0.1,0,0,0,206,228,3522,1456,1,11,1,0,214,13,4,0,2,3,2,0,0,0,0,1,0,1,0,0,0,0,5,5,0,6,7,7,0,2,2,0,0,0,0,0,0,247,36,137,100,11,2,247,0,0,0,180,482,1,0,1,0,199,0,2,0,0,0,0,0,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,,,90.4,,0.57,0.0,,,80.0,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.29,0.57,2.0,0.29,1.71,2.0,0.0,0.03
David Argüelles,es ESP,MF,Getafe,La Liga,22,2002,MF,1,0,7,0.1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,5,25,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,3,0,7,0,0,0,3,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,,,60.0,,0.0,0.0,,,,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
David Brooks,wls WAL,"FW,MF",Bournemouth,Premier League,27,1997,FW,29,9,960,10.7,2,0,2,2,0,0,3,0,35,35,83,2.5,2.5,1.9,4.4,0.19,0.41,2.0,-0.5,-0.5,-1.9,25,12,0,310,411,4795,1429,20,22,18,6,366,44,14,3,0,52,10,17,7,4,0,14,6,2,8,4,16,14,18,2,16,5,19,9,1,46,36,6,2,2,0,0,2,545,15,59,207,289,39,545,34,11,20,342,1115,25,10,30,14,375,0,11,18,0,0,0,0,50,7,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,48.0,2.3399999999999994,1.13,0.08,0.17,16.3,0.1,75.4,12.5,4.31,0.19,32.4,58.8,41.2,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.19,0.0,2.34,1.12,1.87,3.27,3.27,1.31,0.47,0.84,0.23,0.18
David Costa,pt POR,"MF,FW",Lens,Ligue 1,23,2001,MF,11,3,352,3.9,0,0,0,0,0,0,0,1,14,24,20,1.2,1.2,0.4,1.6,0.0,0.41,1.0,-1.2,-1.2,-0.4,9,2,0,128,155,1902,615,6,12,8,4,146,6,1,0,1,15,0,5,4,1,0,2,0,1,1,0,4,3,5,1,4,1,3,0,0,8,5,1,0,1,1,0,1,200,1,17,86,100,15,200,9,2,7,118,500,12,4,11,5,158,0,3,4,0,1,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,22.2,2.3,0.51,0.0,0.0,18.0,0.13,82.6,25.0,2.05,0.26,22.2,77.8,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.0,2.31,0.51,1.54,3.59,6.15,0.51,0.26,0.0,0.31,0.1
David Jurásek,cz CZE,DF,Hoffenheim,Bundesliga,23,2000,DF,14,6,619,6.9,0,1,1,0,0,0,0,0,17,22,42,0.1,0.1,0.9,1.0,0.15,0.14,0.9,-0.1,-0.1,0.1,5,2,0,307,439,5143,1776,7,22,11,9,362,74,1,1,2,55,73,0,0,0,0,6,3,3,2,1,5,3,5,0,5,6,12,17,0,19,15,2,0,1,1,0,1,499,16,132,194,176,9,499,12,3,8,238,599,21,1,6,5,310,0,1,2,1,0,0,0,40,3,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,40.0,0.73,0.29,0.0,0.0,27.0,0.02,69.9,40.0,2.76,0.15,25.0,66.7,60.0,0.0,,,,0.0,,,0.0,,0.0,0.0,False,0.0,0.14,0.72,0.29,1.01,2.46,3.19,0.87,0.87,2.46,0.01,0.13
David López,es ESP,DF,Girona,La Liga,34,1989,DF,31,29,2598,28.9,1,1,2,1,0,0,4,0,17,136,7,0.9,0.9,0.6,1.5,0.07,0.06,1.3,0.1,0.1,0.4,12,3,0,1922,2094,36538,12671,4,145,7,0,1998,92,64,0,16,3,9,0,0,0,0,35,26,25,7,3,33,13,24,14,10,15,50,121,2,24,20,0,0,4,0,0,3,2334,272,1097,1163,79,17,2334,9,6,2,1443,4800,21,0,12,7,1739,0,12,15,1,0,1,0,97,32,34,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,25.0,0.4113779830638953,0.10284449576597382,0.08,0.33,15.899999999999999,0.07,91.38444957659738,60.82559661277906,0.8321054657428791,0.10284449576597382,66.7,22.2,49.35588914549653,0.0,,,,0.0,,,0.0,,0.0,0.0,True,0.03,0.03,0.42,0.1,0.14,0.59,4.71,1.21,0.52,4.19,0.03,0.02
